DEPARTAMENTAS;SUTARTIES_TIPAS;SUTARTIES_NUMERIS;SUDARYMO_METAI;SUTARTIES_PRADZIOS_DATA;SUTARTIES_PABAIGOS_DATA;TIEKEJAS;TIEKEJO_KODAS;SUTARTIES_APRASAS;SUTARTIES_SUMA;SISTEMINIS_NUMERIS;
"Vilniaus miesto savivaldybės administracija";"Finansavimo sutartis";"Nr.  1-1515";"2007";"24-JAN-07";"24-JAN-15";"Vilniaus miesto būstas SĮ";"124568293";"Sprendimas dėl būsto nuomos kompensavimo Vilniaus mieste tvarkos patvirtinimo";"109621.18";"6241";
"Vilniaus miesto savivaldybės administracija";"Finansavimo sutartis";"3K-3-3/2008";"2008";"30-JAN-08";"30-JAN-15";"Vilniaus miesto būstas SĮ";"124568293";"Lietuvos Aukščiausiojo Teismo Civilinių bylų skyriaus 2008 m. sausio mėn. 30 d. nutartis civilinėje byloje Nr. 3K-3-3/2008";".29";"6236";
"Vilniaus miesto savivaldybės administracija";"Viešasis pirkimas";"A68-40/14(3.10.23-AD4)";"2014";"30-SEP-14";"29-SEP-15";"D.E. Solutions, UAB";"301492550";"Garso stiprintuvų ir projektoriaus lempos pirkimo sutartis";"753.45";"6243";
"Vilniaus miesto savivaldybės administracija";"Sutarties priedas";"A64-150/14(3.10.22-AD4)";"2014";"02-OCT-14";"02-OCT-15";"Vilniaus zunda, UAB";"120126018";"2013-05-28 paslaugų teikimo sutarties Nr. A64-37(3.10.22-UK) papildomas susitarimas";"";"6244";
"Vilniaus miesto savivaldybės administracija";"Skolų perleidimo įspėjimas";"A50-29288/14";"2014";"22-AUG-14";"31-DEC-15";"Mano aplinka UAB (Miesto valymas, UAB)";"303297727";"sutarties perleidimas UAB "Naujamiesčio būstas" A121-127/14(3.1.29-UK) 2014.01.06 5432";"1699977.97";"6147";
"Vilniaus miesto savivaldybės administracija";"Skolų perleidimo įspėjimas";"A50-29288/14/1";"2014";"22-AUG-14";"31-DEC-15";"Mano aplinka UAB (Miesto valymas, UAB)";"303297727";"sutarties perleidimas UAB "Naujamiesčio būstas" A121-127/14(3.1.29-UK)/1 2014.01.06 5433";"686224.35";"6148";
"Vilniaus miesto savivaldybės administracija";"Skolų perleidimo įspėjimas";"A50-29288/14/2";"2014";"22-AUG-14";"31-DEC-15";"Mano aplinka UAB (Miesto valymas, UAB)";"303297727";"sutarties perleidimas UAB "Naujamiesčio būstas" A121-127/14(3.1.29-UK)/2 2014.01.06 5434";"895361.87";"6149";
"Vilniaus miesto savivaldybės administracija";"Skolų perleidimo įspėjimas";"A50-29288/14/3";"2014";"22-AUG-14";"31-DEC-15";"Mano aplinka UAB (Miesto valymas, UAB)";"303297727";"sutarties perleidimas UAB "Naujamiesčio būstas" A121-127/14(3.1.29-UK)/3 2014.01.06 5435";"15682.92";"6150";
"Vilniaus miesto savivaldybės administracija";"Skolų perleidimo įspėjimas";"A50-29288/14/4";"2014";"22-AUG-14";"31-DEC-15";"Mano aplinka UAB (Miesto valymas, UAB)";"303297727";"sutarties perleidimas UAB "Naujamiesčio būstas" A121-127/14(3.1.29-UK)/4 2014.01.06 5436";"35884.7";"6151";
"Vilniaus miesto savivaldybės administracija";"Skolų perleidimo įspėjimas";"A50-29288/14/5";"2014";"22-AUG-14";"31-DEC-15";"Mano aplinka UAB (Miesto valymas, UAB)";"303297727";"sutarties perleidimas UAB "Naujamiesčio būstas" A64-133(3.10.22-UK) 2010.11.15 2187";"458295.42";"6152";
"Vilniaus miesto savivaldybės administracija";"Skolų perleidimo įspėjimas";"A50-29111/14";"2014";"21-AUG-14";"31-DEC-15";"Mano aplinka UAB (Miesto valymas, UAB)";"303297727";"sutarties perleidimas UAB "Stebulė" A50-44191 2013.12.10 5386";"181635.57";"6153";
