Reikðmë	Iðversta reikðmë	Apraðas	Ájungtas	Nuo	Iki	[  ]	
170103	170103	Grigiðkiø seniûnijos veiklos organizavimas	*			..Ne.......	
17010301	17010301	Grigiðkiø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17010302	17010302	Grigiðkiø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17010303	17010303	Vietos bendruomeniø savivaldos programos ágyvendinimas Grigiðkiø seniûnijoje	*			..Ne.......	
170104	170104	Justiniðkiø seniûnijos veiklos organizavimas	*			..Ne.......	
17010401	17010401	Justiniðkiø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17010402	17010402	Justiniðkiø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17010403	17010403	Vietos bendruomeniø savivaldos programos ágyvendinimas Justiniðkiø seniûnijoje	*			..Ne.......	
170105	170105	Karoliniðkiø seniûnijos veiklos organizavimas	*			..Ne.......	
17010501	17010501	Karoliniðkiø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17010502	17010502	Karoliniðkiø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17010503	17010503	Vietos bendruomeniø savivaldos programos ágyvendinimas Karoliniðkiø seniûnijoje	*			..Ne.......	
170106	170106	Lazdynø seniûnijos veiklos organizavimas	*			..Ne.......	
17010601	17010601	Lazdynø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17010602	17010602	Lazdynø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17010603	17010603	Vietos bendruomeniø savivaldos programos ágyvendinimas Lazdynø seniûnijoje	*			..Ne.......	
170107	170107	Naujamiesèio seniûnijos veiklos organizavimas	*			..Ne.......	
17010701	17010701	Naujamiesèio bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17010702	17010702	Naujamiesèio seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17010703	17010703	Vietos bendruomeniø savivaldos programos ágyvendinimas Naujamiesèio seniûnijoje	*			..Ne.......	
170108	170108	Naujininkø seniûnijos veiklos organizavimas	*			..Ne.......	
17010801	17010801	Naujininkø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17010802	17010802	Naujininkø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17010803	17010803	Vietos bendruomeniø savivaldos programos ágyvendinimas Naujininkø seniûnijoje	*			..Ne.......	
170109	170109	Naujosios Vilnios seniûnijos veiklos organizavimas	*			..Ne.......	
17010901	17010901	Naujosios Vilnios bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17010902	17010902	Naujosios Vilnios seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17010903	17010903	Vietos bendruomeniø savivaldos programos ágyvendinimas Naujosios Vilnios seniûnijoje	*			..Ne.......	
170110	170110	Paneriø seniûnijos veiklos organizavimas	*			..Ne.......	
17011001	17011001	Paneriø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17011002	17011002	Paneriø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17011003	17011003	Vietos bendruomeniø savivaldos programos ágyvendinimas Paneriø seniûnijoje	*			..Ne.......	
170111	170111	Paðilaièiø seniûnijos veiklos organizavimas	*			..Ne.......	
17011101	17011101	Paðilaièiø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17011102	17011102	Paðilaièiø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17011103	17011103	Vietos bendruomeniø savivaldos programos ágyvendinimas Paðilaièiø seniûnijoje	*			..Ne.......	
170112	170112	Pilaitës seniûnijos veiklos organizavimas	*			..Ne.......	
17011201	17011201	Pilaitës bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17011202	17011202	Pilaitës seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17011203	17011203	Vietos bendruomeniø savivaldos programos ágyvendinimas Pilaitës seniûnijoje	*			..Ne.......	
170113	170113	Rasø seniûnijos veiklos organizavimas	*			..Ne.......	
17011301	17011301	Rasø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17011302	17011302	Rasø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17011303	17011303	Vietos bendruomeniø savivaldos programos ágyvendinimas Rasø seniûnijoje	*			..Ne.......	
170114	170114	Senamiesèio seniûnijos veiklos organizavimas	*			..Ne.......	
17011401	17011401	Senamiesèio  bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17011402	17011402	Senamiesèio  seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17011403	17011403	Vietos bendruomeniø savivaldos programos ágyvendinimas Senamiesèio seniûnijoje	*			..Ne.......	
170115	170115	Ðeðkinës seniûnijos veiklos organizavimas	*			..Ne.......	
17011501	17011501	Ðeðkinës bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17011502	17011502	Ðeðkinës seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17011503	17011503	Vietos bendruomeniø savivaldos programos ágyvendinimas Ðeðkinës seniûnijoje	*			..Ne.......	
170116	170116	Ðnipiðkiø seniûnijos veiklos organizavimas	*			..Ne.......	
17011601	17011601	Ðnipiðkiø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17011602	17011602	Ðnipiðkiø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17011603	17011603	Vietos bendruomeniø savivaldos programos ágyvendinimas Ðnipiðkiø seniûnijoje	*			..Ne.......	
170117	170117	Verkiø seniûnijos veiklos organizavimas	*			..Ne.......	
17011701	17011701	Verkiø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17011702	17011702	Verkiø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17011703	17011703	Vietos bendruomeniø savivaldos programos ágyvendinimas Verkiø seniûnijoje	*			..Ne.......	
170118	170118	Vilkpëdës seniûnijos veiklos organizavimas	*			..Ne.......	
17011801	17011801	Vilkpëdës bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17011802	17011802	Vilkpëdës seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17011803	17011803	Vietos bendruomeniø savivaldos programos ágyvendinimas Vilkpëdës seniûnijoje	*			..Ne.......	
170119	170119	Virðuliðkiø seniûnijos veiklos organizavimas	*			..Ne.......	
17011901	17011901	Virðuliðkiø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17011902	17011902	Virðuliðkiø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17011903	17011903	Vietos bendruomeniø savivaldos programos ágyvendinimas Virðuliðkiø seniûnijoje	*			..Ne.......	
170120	170120	Þirmûnø seniûnijos veiklos organizavimas	*			..Ne.......	
17012001	17012001	Þirmûnø bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17012002	17012002	Þirmûnø seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17012003	17012003	Vietos bendruomeniø savivaldos programos ágyvendinimas Þirmûnø seniûnijoje	*			..Ne.......	
170121	170121	Þvëryno seniûnijos veiklos organizavimas	*			..Ne.......	
17012101	17012101	Þvëryno bendruomenës kultûrinës veiklos plëtra	*			..Ne.......	
17012102	17012102	Þvëryno seniûnijos teritorijos prieþiûra ir atnaujinimas	*			..Ne.......	
17012103	17012103	Vietos bendruomeniø savivaldos programos ágyvendinimas Þvëryno seniûnijoje	*			..Ne.......	
17B	17B	Seniûnijø veikla	*			..Ne....Ne...	
B	B	Programa (bendrai)	*			..Ne.......	
D0020101001	D0020101001	Ið dalies subsidijuojami Vilniaus senamiesèio pastatø iðorës (fasadø, stogø) remonto bei aplinkos tvarkymo darbai, iðlikusiø pastatø ar jø aplinkos autentikos, architektûros bei dailës vertybiø iðsaugojimas bei eksponavimas	*			..Taip.......Ne	
D0020201001	D0020201001	Pastatø tvarkymas	*			..Taip.......Ne	
D0020209001	D0020209001	Dekoratyvinis pastatø apðvietimas	*			..Taip.......Ne	
D0020217001	D0020217001	Sereikiðkiø ir Kalnø parkø pertvarkymas	*			..Taip.......Ne	
D0020220001	D0020220001	Senamiesèio gatviø rekonstrukcija ir susisiekimo infrastruktûros objektø projektavimas	*			..Taip.......Ne	
D0020226001	D0020226001	Bernardinø kapiniø tvarkymas	*			..Taip.......Ne	
D0020231001	D0020231001	Aðmenos g. 8 pastato rekonstrukcijos projekto rengimas ir rekonstrukcija	*			..Taip.......Ne	
D0020232001	D0020232001	Prekybos paviljonø Pilies g. , Katedros a. ir Didþiojoje g. árengimas	*			..Taip.......Ne	
D0020233001	D0020233001	Rasø kapiniø centrinës koplyèios retauravimo darbai	*			..Taip.......Ne	
D0020234001	D0020234001	Bendro naudojimo komunaliniø statiniø remontas ir rekonstrukcija senamiestyje	*			..Taip.......Ne	
D0020235001	D0020235001	Vilniaus senamiesèio skverø tvarkymas	*			..Taip.......Ne	
D1010117001	D1010117001	Liudvinavo lietaus nuotëkø valymo árenginiø statyba	*			..Taip.......Ne	
D1020203001	D1020203001	Verkiø dvaro sodybos virðutiniø parko takø maþøjø architektûros statiniø ir tiltelio remontas bei rekonstrukcija	*			..Taip.......Ne	
D1020206001	D1020206001	Pavilniø RP kultûros paveldo objekto Pûèkoriø piliakalnio A1613 tvarkyba	*			..Taip.......Ne	
D1020207001	D1020207001	Pavilniø RP kultûros paveldo objekto Rokantiðkiø piliavietës A1614 tvarkyba	*			..Taip.......Ne	
D2020203001	D2020203001	Konferencinio turizmo galimybiø Vilniaus mieste ir Vilniaus apskrityje plëtra ir rinkodara	*			..Taip.......Ne	
D3010203001	D3010203001	Vilniaus miesto plëtros teritorijø detaliøjø planø koncepcijos (tikslas - funkcinio zonavimo, inþineriniø tinklø, transporto infrastruktûros koridoriø nustatymas) ir kiti projektai	*			..Taip.......Ne	
D3010206001	D3010206001	Lukiðkiø aikðtës plëtros koncepcijos parengimas, suplanavimas ir simbolio "Laisvë" sukûrimo architektûrinis-meninis konkursas	*			..Taip.......Ne	
D3010207001	D3010207001	Vilniaus miesto mediniø pastatø planavimo darbai	*			..Taip.......Ne	
D3010211001	D3010211001	Specialieji paveldosauginiai Ðnipiðkiø, Þvëryno ir Naujamiesèio kultûriniø draustiniø planai	*			..Taip.......Ne	
D4010118001	D4010118001	Gyvenamøjø kvartalø kiemø, pravaþiavimo keliø, gatviø, automobiliø stovëjimo aikðteliø dangos kapitalinis remontas, þenklinimas ir apðvietimo plëtra	*			..Taip.......Ne	
D4010127001	D4010127001	Ávaþiavimø á miestà sutvarkymas, pasirengimas "Vilnius - Europos kultûros sostinë 2009" (apðvietimo, fasadø, ðaligatviø tvarkymas) programai	*			..Taip.......Ne	
D5010101001	D5010101001	Transeuropinio tinklo jungtis - Vilniaus miesto vakarinio aplinkkelio I etapas (nuo Oslo g. iki L. Asanavièiûtës g.)	*			..Taip.......Ne	
D5010103001	D5010103001	Transeuropinio tinklo jungtis - Vilniaus miesto vakarinio aplinkkelio 1A etapas (Lazdynø tilto rekonstrukcija)	*			..Taip.......Ne	
D5010104001	D5010104001	IXB transporto koridoriaus trûkstamos grandies statyba - Vilniaus pietinis aplinkkelis (ES Nr. 2004/LT/16/C/PT/008) (projektavimas ir statyba)	*			..Taip.......Ne	
D5010108001	D5010108001	Ukmergës g., Ateities g. ir Laisvës pr. rekonstrukcija	*			..Taip.......Ne	
D5010112002	D5010112002	Vilniaus Vakarinio aplinkkelio, paraiðkø ir projektø finansavimui ið ES fondø, techninës dokumentacijos rengimui	*			..Taip.......Ne	
D5010201001	D5010201001	Gedimino prospekto rekonstrukcija (projektavimas ir statyba) (III etapas)	*			..Taip.......Ne	
D5010203001	D5010203001	Automatizuotos  ðviesoforø reguliavimo ir valdymo sistemos ádiegimas	*			..Taip.......Ne	
D5010315001	D5010315001	Pilaitës prospekto statyba	*			..Taip.......Ne	
D5010325001	D5010325001	Vilniaus miesto susisiekimo infrastruktûros vystymas (prieþiûra, remontas, rekonstrukcija) (ið Keliø prieþiûros ir plëtros programos lëðø)	*			..Taip.......Ne	
D5010335001	D5010335001	Vilniaus miesto informaciniø nuorodø árengimas	*			..Taip.......Ne	
D5010339001	D5010339001	Magistralinës gatvës nuo kelio á Pilaitæ iki Papilënø gatvës ir viaduko statyba	*			..Taip.......Ne	
D5010340001	D5010340001	Paminklas politiniams kaliniams ir tremtiniams Karveliðkiø kapinëse (projektavimas ir statyba)	*			..Taip.......Ne	
D5010342001	D5010342001	Palûkanos uþ paimtà faktoringà ir paskolà pagal VMS Tarybos 2008-07-16 sprendimà Nr. 1 - 581	*			..Taip.......Ne	
D5010401001	D5010401001	Vilniaus miesto kapiniø statiniø remontas ir plëtimas	*			..Taip.......Ne	
D5010410001	D5010410001	Vingio parko prieigø tvarkymas, pasirengimas programai "Vilnius - Europos kultûros sostinë 2009"	*			..Taip.......Ne	
D5010412001	D5010412001	Vingio parko estrados stogo remontas	*			..Taip.......Ne	
D5020103001	D5020103001	Vandens tiekimo ir nuotekø tvarkymo infrastruktûros plëtra Vilniaus mieste	*			..Taip.......Ne	
D5020104001	D5020104001	Nuostoliø dël keleiviø veþimo vietinio reguliaraus susisiekimo marðrutais kompensavimas (mokëjimai uþ iðperkamosios nuomos bûdu)	*			..Taip.......Ne	
D5020104002	D5020104002	Sutartiniø (faktoringo sutartys) ásipareigojimø vykdymui uþ ásigytus naujus troleibusus ir autobusus	*			..Taip.......Ne	
D5020104003	D5020104003	Nuostoliø dël keleiviø veþimo vietinio reguliaraus susisiekimo marðrutais kompensavimas (faktoringo palûkanoms sumokëti)	*			..Taip.......Ne	
D5020108001	D5020108001	Dumblo apdorojimo árenginiai Vilniaus nuotekø valykloje	*			..Taip.......Ne	
D6040105001	D6040105001	Bendruomenës centrø árengimas seniûnijose (skola uþ 2008 m. atliktus darbus)	*			..Taip.......Ne	
D6040202001	D6040202001	Pastato Vilniaus g.22/Labdariø g.1 rekonstrukcija	*			..Taip.......Ne	
D6040202002	D6040202002	Pastato Dariaus ir Girëno g. 11/1 patalpø rekonstrukcija	*			..Taip.......Ne	
D6040202003	D6040202003	Malûnø g.8 pastato rekonstrukcija (Rytø Azijos muziejui árengti)	*			..Taip.......Ne	
D6040202004	D6040202004	Pastato Þemynos g.1 patalpø remontui	*			..Taip.......Ne	
D6040202005	D6040202005	Pastato Rygos g.15 patalpø kapitalinis remontas	*			..Taip.......Ne	
D6040301001	D6040301001	Turto iðpirkimas Savivaldybës funkcijoms ágyvendinti	*			..Taip.......Ne	
D6040301002	D6040301002	Jurgio Maèiûno meno kolekcijai ið dalies apmokëti	*			..Taip.......Ne	
N1010108001	N1010108001	Energijos vartojimo efektyvumo didinimas Vilniaus Salomëjos Nëries gimnazijoje	*			..Taip.......Ne	
N1010108002	N1010108002	Energijos vartojimo efektyvumo didinimas Vilniaus Joachimo Lelevelio vidurinëje mokykloje	*			..Taip.......Ne	
N1010108003	N1010108003	Energijos vartojimo efektyvumo didinimas Vilniaus Jeruzalës vidurinëje mokykloje	*			..Taip.......Ne	
N1010108004	N1010108004	Energijos vartojimo efektyvumo didinimas Lazdynø vidurinëje mokykloje	*			..Taip.......Ne	
N1010108007	N1010108007	Energijos vartojimo efektyvumo didinimas Vilniaus Baltupiø vidurinëje mokykloje	*			..Taip.......Ne	
N1010108008	N1010108008	Energijos vartojimo efektyvumo didinimas Vilniaus Grigiðkiø vidurinëje mokykloje	*			..Taip.......Ne	
N1010108010	N1010108010	Vilniaus miesto A. Vienuolio pagrindinës mokyklos pastato renovacija	*			..Taip.......Ne	
N1010108011	N1010108011	Vilniaus miesto S. Kovalevskajos vidurinës mokyklos pastato renovacija	*			..Taip.......Ne	
N1010108012	N1010108012	Vilniaus Simono Stanevièiaus vidurinës mokyklos pastato renovacija	*			..Taip.......Ne	
N1030106001	N1030106001	Vilniaus vaikø invalidø ugdymo centro "Viltis" infrastruktûros plëtra ir modernizavimas	*			..Taip.......Ne	
N1030108001	N1030108001	Infrastruktûros plëtros projektø rengimas	*			..Taip.......Ne	
N1090102001	N1090102001	Vilniaus miesto ðvietimo ástaigø remonto darbai ir árangos ásigijimas	*			..Taip.......Ne	
N1090102002	N1090102002	Materialiojo ir nematerialiojo turto ásigijimas ugdymo ástaigoms	*			..Taip.......Ne	
N1090102005	N1090102005	Ðvietimo ástaigø kapitalinis remontas (dalinai finansuojamas Lenkijos Respublikos fondo "Wspolnota Polska")	*			..Taip.......Ne	
N1090102006	N1090102006	Ugdymo ástaigø rekonstravimas, modernizavimas, árangos ir minkðto inventoriaus ásigijimas	*			..Taip.......Ne	
N1090102007	N1090102007	Vilniaus lopðelio-darþelio "Giluþis" remonto darbams atlikti**	*			..Taip.......Ne	
N1090102008	N1090102008	Energijos vartojimo efektyvumo didinimas l-d "Pasaka" (ES)	*			..Taip.......Ne	
N1090102012	N1090102012	e	*			..Taip.......	
N1090102027	N1090102027	Langø, stogø, sanmazgø remonto atlikimas ugdymo ástaigose	*			..Taip.......	
N1090103001	N1090103001	Vilniaus miesto ðvietimo ástaigø remonto darbai ir árangos ásigijimas	*			..Taip.......Ne	
N1090103002	N1090103002	Materialiojo ir nematerialiojo turto ásigijimas ugdymo ástaigoms	*			..Taip.......Ne	
N1090103005	N1090103005	Ðvietimo ástaigø kapitalinis remontas (dalinai finansuojamas Lenkijos Respublikos fondo "Wspolnota Polska")	*			..Taip.......Ne	
N1090104001	N1090104001	Vilniaus Mikalojaus Daukðos vidurinës mokyklos pastato Vilniuje, Antaklanio g. 120, rekonstravimas*	*			..Taip.......Ne	
N1090104002	N1090104002	Vilniaus Sausio -13-osios vidurinës mokyklos pastato Vilniuje, Architektø g. 166, rekonstravimas*	*			..Taip.......Ne	
N1090104003	N1090104003	Vilniaus Sofijos Kovalevskajos vidurinës mokyklos Vilniuje, Dûkðtø g. 30, sporto aikðteliø árengimas ir rekonstravimas*	*			..Taip.......Ne	
N1090104004	N1090104004	Vilniaus Karoliniðkiø gimnazijos pastato Vilniuje, Sausio -13-osios g. 17, rekonstravimas*	*			..Taip.......Ne	
N1090104005	N1090104005	Vilniaus "Minties" gimnazijos pastato Vilniuje, Erfurto g. 23, rekonstravimas*	*			..Taip.......Ne	
N1090104006	N1090104006	Vilniaus Simono Daukanto vidurinës mokyklos pastato Vilniuje, J. Jasinskio g. 11, rekonstravimas	*			..Taip.......Ne	
N1090104011	N1090104011	Vilniaus miesto ðvietimo ástaigø remonto darbai ir árangos ásigijimas	*			..Taip.......Ne	
N1090104012	N1090104012	Materialiojo ir nematerialiojo turto ásigijimas ugdymo ástaigoms	*			..Taip.......Ne	
N1090104015	N1090104015	Ðvietimo ástaigø kapitalinis remontas (dalinai finansuojamas Lenkijos Respublikos fondo "Wspolnota Polska")	*			..Taip.......Ne	
N1090104017	N1090104017	Ugdymo ástaigø rekonstravimas, modernizavimas, árangos ir minkðto inventoriaus ásigijimas	*			..Taip.......Ne	
N1090104018	N1090104018	Joachimo Lelevelio vidurinës mokyklos  ir Salomëjos Nëries gimnazijos modernizavimas ir renovavimas	*			..Taip.......Ne	
N1090104019	N1090104019	Vilniaus Juzefo Kraðevskio vidurinës mokyklos katilinës remontas, keièiant kuro rûðá ir san. mazgø remontas	*			..Taip.......Ne	
